rx,tx
29.080,10.007
27.955,8.630
26.789,5.193
25.946,2.916
25.700,2.056
27.966,2.783
28.460,3.793
25.464,3.441
27.813,3.052
25.474,3.497
26.472,3.849
26.365,3.508
26.407,4.253
24.337,3.366
25.781,2.745
25.795,2.963
27.399,5.509
27.144,5.991
27.559,6.291
27.258,6.624
25.193,6.878
25.201,6.487
26.733,7.444
26.964,6.152
26.561,7.148
28.437,4.258
26.969,2.709
28.056,2.383
27.720,3.596
25.282,4.152
26.419,3.391
26.743,2.895
27.148,3.077
24.802,2.939
25.111,2.341
26.191,2.654
26.518,3.636
25.763,4.757
26.819,3.531
26.092,2.788
27.593,4.424
28.717,8.825
28.207,7.174
26.857,5.976
28.576,6.579
28.887,9.431
27.044,9.853
27.135,10.141
26.249,7.721
26.611,6.082
27.940,8.496
25.226,3.795
27.563,3.369
27.116,3.041
26.685,2.568
26.371,2.204
27.346,2.461
27.183,3.131
28.886,2.284
28.318,3.097
27.069,3.778
24.645,3.979
25.480,3.228
26.722,3.085
24.603,2.353
27.241,6.457
26.628,5.885
28.402,5.576
26.583,7.335
28.524,8.090
26.837,7.906
26.712,7.864
27.066,9.267
24.346,4.073
26.063,4.291
25.227,3.334
26.252,3.750
25.962,3.180
25.624,2.464
26.264,3.053
26.425,2.826
26.641,3.137
27.276,2.542
26.171,3.036
27.033,2.176
26.543,3.249
28.319,5.031
29.053,5.542
28.272,7.222
27.502,7.483
29.275,8.469
25.846,8.176
27.546,7.900
26.541,7.762
28.149,9.881
26.389,2.643
27.447,3.386
25.345,3.862
27.023,3.099
26.630,4.531
26.191,4.050
26.057,2.960
26.946,3.439
26.167,4.407
25.888,3.971
27.399,3.359
26.467,2.702
26.928,3.393
26.735,4.112
28.384,7.860
28.102,8.924
28.073,8.773
27.575,8.665
27.420,6.538
30.012,7.937
29.497,8.738
26.871,9.165
26.515,10.082
28.210,9.786
26.649,6.110
25.978,2.849
26.887,3.564
26.524,2.280
26.827,3.070
26.677,3.263
26.414,3.438
26.900,4.174
26.905,3.607
27.046,3.523
27.422,3.057
26.408,2.996
27.946,3.345
28.219,4.684
27.229,7.700
26.156,8.959
27.782,7.565
28.527,10.302
27.829,8.973
27.800,7.459
26.463,6.953
25.442,7.406
27.509,7.774
29.615,7.241
30.048,8.057
27.079,3.886
28.124,3.180
26.614,3.234
27.171,3.363
27.470,4.340
25.870,4.783
27.294,4.439
27.390,3.193
26.157,3.858
25.344,3.325
24.856,3.729
25.657,3.722
26.637,3.883
26.784,5.940
28.293,8.229
29.267,7.286
29.828,9.657
26.470,8.561
26.373,6.317
30.280,8.040
26.276,7.809
25.913,6.873
27.109,7.630
26.933,7.428
27.451,6.624
26.913,5.122
26.435,3.216
25.562,2.307
26.619,2.986
25.341,2.025
23.636,2.314
25.102,2.217
24.447,2.290
25.578,2.643
25.963,2.344
24.150,1.836
24.808,2.306
24.427,3.332
25.589,5.201
27.183,4.298
26.110,6.387
27.119,3.756
26.992,3.136
26.275,2.106
26.668,2.735
26.238,3.174
27.130,2.351
28.133,2.776
25.941,3.601
27.101,2.881
26.986,4.279
25.619,2.784
28.711,2.132
26.214,2.305
26.595,3.458
27.443,4.437
26.179,5.542
24.308,6.150
26.228,7.386
27.472,8.316
26.073,4.309
26.298,3.064
26.396,3.211
27.453,4.161
27.277,3.733
26.140,3.064
27.222,3.048
26.524,4.235
26.825,4.267
25.657,3.745
27.582,2.902
27.177,1.913
26.914,1.742
25.967,2.195
26.535,5.049
27.165,4.558
27.686,7.038
26.603,6.620
26.729,6.908
28.237,8.338
27.968,5.997
28.684,6.895
26.413,7.732
25.266,7.763
26.232,6.072
25.976,7.104
29.104,8.746
25.525,6.387
25.612,3.007
26.518,3.334
27.562,3.516
25.891,3.707
25.438,3.954
26.762,3.135
25.833,2.204
27.949,2.602
25.451,2.870
26.743,3.113
25.409,2.817
25.916,3.973
26.697,2.281
27.866,5.456
25.838,6.275
26.919,6.061
30.623,7.531
29.500,9.065
26.413,8.172
25.964,5.641
27.900,6.825
25.971,6.439
26.643,6.383
26.450,6.909
26.633,5.441
27.057,3.018
27.871,3.811
26.717,4.371
26.601,3.662
26.228,3.021
27.350,3.077
27.092,3.468
26.579,3.052
25.255,2.611
26.835,2.574
26.319,2.969
28.162,3.395
28.751,3.174
26.242,2.858
26.848,4.482
27.235,7.118
25.798,6.547
27.015,9.480
27.624,9.788
29.009,10.089
27.312,8.262
27.604,10.294
26.233,7.140
27.286,8.557
27.838,10.646
27.834,11.069
28.093,10.209
29.973,8.902
27.290,4.273
27.379,2.838
26.679,2.917
26.452,2.596
26.013,3.533
26.458,3.243
28.152,3.122
27.574,3.387
26.653,3.780
25.382,2.886
26.089,2.933
25.545,4.770
26.236,3.488
26.700,4.491
24.448,4.036
26.294,4.461
26.570,7.052
26.961,8.418
26.419,9.955
25.892,8.178
26.775,9.004
24.874,5.647
28.635,6.619
26.629,4.909
26.436,5.506
28.327,5.939
26.295,5.534
26.702,6.105
25.638,4.645
26.808,2.188
26.067,2.779
27.096,2.338
27.025,3.009
26.856,4.212
26.303,3.432
27.370,2.845
26.502,4.684
26.645,4.119
27.496,3.685
26.520,3.555
26.248,2.944
28.977,2.642
25.121,3.121
26.263,4.768
27.960,8.227
26.618,6.864
28.507,7.724
29.557,7.356
29.303,8.734
26.537,6.073
28.089,7.955
26.489,8.490
27.060,8.401
25.484,3.410
26.357,3.940
25.186,2.584
25.169,3.371
25.705,3.085
24.365,3.135
25.186,3.688
25.897,3.626
26.675,4.794
24.942,3.117
25.908,2.593
25.492,3.665
25.621,2.587
24.760,3.557
24.421,4.278
26.344,8.633
27.654,9.007
27.569,9.103
28.691,10.046
26.751,7.344
23.549,5.916
26.063,8.208
27.155,8.836
25.972,8.564
25.690,7.061
26.765,7.328
25.756,7.025
24.843,6.074
25.232,2.994
27.711,3.394
29.920,4.878
27.498,2.928
25.799,3.219
31.817,10.443
32.835,10.520
29.910,11.502
27.370,9.670
29.622,9.214
30.232,9.643
29.184,9.294
26.471,7.855
27.586,8.177
28.184,8.557
28.246,7.044
29.537,11.282
30.207,13.145
27.779,10.586
32.345,13.082
30.334,13.071
29.750,13.001
29.831,9.161
32.477,8.849
32.211,9.293
30.189,8.735
28.774,8.428
30.020,9.080
25.751,7.721
27.210,7.726
29.365,8.639
28.384,8.184
28.633,7.558
34.405,7.245
37.792,2.008
37.634,2.017
31.390,1.943
33.931,2.093
37.842,2.181
37.400,2.336
37.495,2.357
37.491,2.383
37.546,2.372
38.108,2.037
37.912,1.949
38.030,2.037
37.763,2.027
29.938,2.041
34.069,2.043
37.463,2.112
37.492,2.121
37.331,2.094
37.429,2.107
37.528,2.085
37.478,2.080
37.641,2.107
37.438,2.055
37.708,2.139
37.777,2.370
37.694,2.388
37.761,2.487
37.247,2.962
37.801,2.139
37.754,2.058
36.754,2.025
37.598,2.018
37.312,2.006
36.937,2.015
38.068,2.025
38.260,1.941
37.986,1.609
37.950,2.017
37.967,2.026
38.043,1.999
37.933,2.067
36.594,2.061
37.547,2.394
37.389,2.383
36.430,2.962
37.197,2.392
37.686,2.094
37.698,2.076
37.641,2.094
37.625,2.130
38.004,1.693
37.332,1.997
37.156,2.112
37.269,2.085
37.248,2.098
37.208,2.103
36.499,2.093
37.505,2.080
37.574,2.038
37.685,2.032
37.861,2.082
37.481,2.381
37.680,2.288
33.605,2.338
37.678,2.030
37.771,2.030
37.564,2.016
37.536,2.036
37.743,2.003
37.662,1.755
37.503,1.802
37.515,2.103
37.554,2.025
37.466,2.004
35.611,2.005
37.436,2.030
36.565,2.075
37.516,2.379
37.297,2.372
35.182,2.315
37.345,2.296
37.431,2.306
37.196,2.578
37.538,1.972
37.799,1.528
37.065,1.854
37.355,1.883
37.258,1.944
37.267,1.890
37.387,1.857
37.448,1.882
33.248,1.869
37.583,1.885
37.522,1.895
37.578,1.854
37.533,1.877
37.483,2.012
37.533,2.225
35.506,2.184
36.082,2.377
36.523,2.585
36.934,2.356
36.233,2.315
29.184,1.875
29.131,2.026
29.162,1.917
29.161,1.926
33.332,1.791
37.132,1.975
37.508,1.877
37.547,1.886
37.495,1.953
37.022,1.914
37.518,1.931
37.552,1.895
37.703,1.899
37.747,1.845
37.686,1.953
37.709,2.428
37.797,2.207
34.155,2.267
31.620,2.009
31.172,1.901
31.216,1.942
31.099,1.978
31.181,1.908
31.305,1.878
31.245,1.903
31.170,1.966
36.431,1.948
37.586,1.940
37.261,1.684
36.904,1.902
36.880,1.981
33.528,2.011
33.105,1.903
37.615,2.048
37.551,2.315
33.893,2.238
37.470,2.073
37.332,1.888
35.358,1.939
37.735,1.967
37.711,1.953
37.727,1.913
37.576,2.003
37.342,1.890
34.545,1.974
37.521,2.026
37.937,1.861
37.776,1.544
37.879,1.937
37.898,1.966
37.851,1.981
37.864,2.139
37.837,2.293
37.760,2.342
31.571,2.603
31.766,1.934
31.768,1.877
31.208,1.560
31.022,1.917
31.101,1.935
31.337,1.884
31.469,1.890
31.617,1.994
31.132,1.913
31.104,1.908
31.050,1.940
31.045,1.922
31.083,1.948
30.919,1.914
30.845,2.234
31.269,2.238
32.229,2.311
31.708,2.018
31.748,1.797
31.685,1.882
37.461,1.894
36.318,1.972
38.021,1.989
32.163,1.913
37.990,1.952
37.894,2.039
38.097,1.926
36.237,1.949
31.235,1.946
31.197,2.021
31.487,1.944
31.283,2.230
31.390,1.984
31.471,2.256
31.727,2.138
29.095,2.190
28.999,1.877
29.028,1.935
29.029,2.107
32.983,1.906
37.893,1.944
37.274,1.933
37.736,1.944
37.759,1.904
37.708,1.990
37.890,1.859
37.660,1.886
37.776,1.913
37.586,2.039
37.562,1.872
37.864,1.533
37.339,2.555
37.677,2.238
35.658,2.305
32.342,2.197
31.321,1.976
37.151,1.874
37.755,1.972
38.080,1.556
37.679,1.886
37.591,1.916
37.863,1.851
37.772,1.941
37.686,2.007
37.736,1.999
36.856,1.948
37.734,2.040
37.779,2.000
37.793,1.967
37.789,2.356
37.852,2.256
35.711,2.252
37.772,2.102
37.791,1.926
37.986,1.930
37.864,1.950
33.234,1.964
29.155,1.999
29.031,1.899
29.226,1.849
30.881,1.833
37.596,1.879
37.620,1.904
37.846,1.524
37.727,1.836
37.679,1.863
37.672,2.316
37.378,2.617
37.466,2.306
37.856,1.836
37.747,1.854
37.798,1.895
38.029,1.859
38.030,1.899
37.964,1.890
38.185,1.890
37.778,1.812
37.939,1.534
37.490,1.868
37.537,1.853
37.587,1.863
37.782,1.917
38.296,0.972
37.817,2.602
36.979,2.291
36.976,2.152
37.823,1.957
37.804,2.003
37.907,1.908
37.700,1.931
37.886,1.931
37.890,1.892
37.578,1.924
37.140,1.895
37.246,1.872
37.513,1.868
37.541,1.860
37.240,2.160
37.403,1.935
37.220,1.963
37.244,2.067
37.370,2.234
36.554,2.234
36.850,2.211
37.679,1.868
37.768,1.859
