rx,tx
39.864,6.386
39.862,6.222
39.861,6.213
39.862,6.215
39.862,6.758
39.866,7.451
39.865,7.368
39.279,7.367
39.859,7.849
39.864,7.674
39.863,7.622
39.862,7.627
39.862,6.418
39.864,6.395
39.862,6.282
39.861,6.244
39.861,6.225
39.863,6.336
39.861,6.480
39.862,6.530
39.862,6.174
39.862,6.323
39.864,6.332
39.866,6.387
39.866,6.222
39.860,5.833
39.861,6.300
39.863,7.631
39.861,7.407
39.712,7.834
39.862,7.690
39.862,7.571
39.863,7.737
39.860,7.682
39.865,6.509
39.873,6.351
39.862,6.242
39.862,6.228
39.864,6.169
39.862,6.116
39.865,6.196
39.866,6.182
39.863,6.184
39.866,5.869
39.863,6.313
39.861,6.219
39.863,6.461
39.862,6.272
39.864,7.263
39.868,7.485
39.866,7.362
39.862,7.784
39.866,8.022
39.864,7.576
39.864,7.387
39.864,6.602
39.867,6.551
39.865,6.201
39.864,6.245
39.861,6.396
39.866,6.308
39.864,6.277
39.861,6.253
39.861,6.099
39.863,6.174
39.862,6.238
39.862,6.358
39.865,6.253
39.862,6.181
39.864,6.976
39.863,7.700
39.864,7.389
39.870,7.630
39.864,6.275
39.864,6.241
39.865,6.157
39.861,6.224
39.866,6.284
39.865,6.232
39.865,6.294
39.869,6.242
39.866,6.281
39.864,6.255
39.866,6.524
39.869,6.517
39.864,6.511
39.864,6.522
39.862,6.345
39.864,7.454
39.865,7.376
39.862,7.117
39.863,6.470
39.866,6.318
39.862,6.291
39.861,6.210
39.862,6.258
39.861,6.322
39.863,5.959
39.865,6.407
39.868,6.521
39.870,6.503
39.867,6.619
39.867,6.509
39.866,6.333
39.865,6.760
39.868,6.175
39.864,7.437
39.864,7.542
39.847,7.398
39.864,7.608
39.867,7.727
39.864,7.582
39.863,6.656
39.865,5.696
39.866,6.582
39.865,6.585
39.864,6.337
39.868,6.251
39.865,6.299
39.864,6.322
39.866,6.218
39.864,5.837
39.863,6.227
39.863,6.162
39.865,6.174
39.863,6.117
39.864,6.607
39.868,7.366
39.864,7.417
39.864,7.672
39.867,7.705
39.862,7.923
39.865,7.672
39.865,7.619
39.865,6.479
39.865,6.496
39.864,6.589
39.867,6.597
39.865,6.477
39.869,6.530
39.862,6.500
39.863,6.229
39.864,6.222
39.863,6.209
39.863,6.360
39.864,6.322
39.862,6.265
39.865,6.532
39.870,6.474
39.870,6.493
39.868,6.871
39.863,7.300
39.830,7.386
39.861,7.654
39.863,7.793
39.863,7.778
39.864,7.597
39.864,6.475
39.862,6.517
39.869,6.534
39.867,6.546
39.867,6.536
39.866,6.517
39.865,6.548
39.870,6.506
39.866,6.535
39.866,6.521
39.864,6.431
39.861,6.667
39.861,6.441
39.863,6.206
39.863,6.088
39.863,6.232
39.862,6.284
39.864,7.420
39.864,7.319
39.862,7.471
39.866,8.028
39.861,7.621
39.863,7.626
39.865,7.687
39.864,7.604
39.864,7.689
39.863,6.970
39.864,6.326
39.863,6.207
39.862,6.305
39.865,6.222
39.863,6.243
39.864,6.150
39.864,6.060
39.863,5.943
39.866,6.174
39.864,6.219
39.865,6.164
39.866,6.186
39.863,6.268
39.866,7.151
39.861,7.313
39.860,7.293
39.865,7.520
39.864,7.885
39.866,7.649
39.864,7.606
39.862,7.670
39.863,7.688
39.863,7.619
39.863,6.390
39.865,6.385
39.864,6.344
39.871,6.610
39.865,6.506
39.864,6.515
39.866,6.606
39.864,6.481
39.865,6.550
39.866,6.509
39.867,6.221
39.862,6.149
39.863,6.184
39.864,6.190
39.864,6.198
39.864,6.652
39.867,7.339
39.864,7.100
39.862,7.609
39.864,7.614
39.861,6.763
39.863,6.461
39.864,6.359
39.863,6.473
39.864,6.508
39.866,6.108
39.863,6.108
39.864,6.165
39.868,6.159
39.861,5.922
39.864,6.203
39.864,6.171
39.865,6.141
39.864,6.167
39.864,7.035
39.867,7.434
39.863,6.655
39.867,7.777
39.868,7.565
39.870,7.576
39.869,7.628
39.871,7.674
39.873,7.883
39.863,7.602
39.868,7.585
39.866,7.646
39.862,7.034
39.866,6.266
39.867,6.610
39.868,6.463
39.863,6.138
39.864,6.196
39.866,6.362
39.863,5.779
39.863,6.152
39.864,6.004
39.866,6.395
39.863,6.261
39.867,6.193
39.864,6.142
39.864,6.725
39.867,7.441
39.866,7.464
39.871,7.410
39.861,7.743
39.863,7.913
39.863,7.618
39.864,6.545
39.861,6.411
39.862,6.176
39.862,6.524
39.865,6.525
39.861,6.516
39.860,6.573
39.863,6.602
39.865,6.587
39.866,6.447
39.864,6.252
39.867,1.704
39.867,6.171
39.864,6.181
39.863,6.209
39.864,6.684
39.868,7.560
39.865,7.460
39.868,7.450
39.857,7.875
39.866,7.685
39.863,7.628
39.865,7.655
39.864,7.599
39.864,7.670
39.863,7.927
39.861,6.677
39.867,6.350
39.863,6.345
39.865,6.190
39.862,6.183
39.860,6.292
39.865,5.910
39.866,6.454
39.864,6.208
39.865,6.218
39.864,6.168
39.862,6.444
39.867,6.556
39.863,6.409
39.864,6.525
39.863,6.552
39.865,7.434
39.863,7.335
39.863,7.420
39.866,6.446
39.867,6.517
39.868,6.237
39.865,6.382
39.866,6.233
39.862,6.222
39.864,6.161
39.862,6.234
39.862,6.194
