preprocess_latency(us),HtoD_latency(us),kernel_latency(us),DtoH_latency(us),postprocess_latency(us),gpu_overhead(us),cpu_overhead
0.000,0.000,0.000,0.000,0.000,0.000,304.165
0.000,0.000,0.000,0.000,0.000,0.000,304.004
0.000,0.000,0.000,0.000,0.000,0.000,304.028
0.000,0.000,0.000,0.000,0.000,0.000,303.893
0.000,0.000,0.000,0.000,0.000,0.000,303.916
0.000,0.000,0.000,0.000,0.000,0.000,304.392
0.000,0.000,0.000,0.000,0.000,0.000,303.979
0.000,0.000,0.000,0.000,0.000,0.000,303.783
0.000,0.000,0.000,0.000,0.000,0.000,303.938
0.000,0.000,0.000,0.000,0.000,0.000,303.879
0.000,0.000,0.000,0.000,0.000,0.000,303.906
0.000,0.000,0.000,0.000,0.000,0.000,303.978
0.000,0.000,0.000,0.000,0.000,0.000,304.149
0.000,0.000,0.000,0.000,0.000,0.000,304.135
0.000,0.000,0.000,0.000,0.000,0.000,304.134
0.000,0.000,0.000,0.000,0.000,0.000,304.269
0.000,0.000,0.000,0.000,0.000,0.000,304.115
0.000,0.000,0.000,0.000,0.000,0.000,304.049
0.000,0.000,0.000,0.000,0.000,0.000,304.105
0.000,0.000,0.000,0.000,0.000,0.000,304.107
0.000,0.000,0.000,0.000,0.000,0.000,304.197
0.000,0.000,0.000,0.000,0.000,0.000,305.462
0.000,0.000,0.000,0.000,0.000,0.000,305.555
0.000,0.000,0.000,0.000,0.000,0.000,305.471
0.000,0.000,0.000,0.000,0.000,0.000,305.471
0.000,0.000,0.000,0.000,0.000,0.000,305.498
0.000,0.000,0.000,0.000,0.000,0.000,305.365
0.000,0.000,0.000,0.000,0.000,0.000,305.332
0.000,0.000,0.000,0.000,0.000,0.000,305.405
0.000,0.000,0.000,0.000,0.000,0.000,305.532
0.000,0.000,0.000,0.000,0.000,0.000,305.417
0.000,0.000,0.000,0.000,0.000,0.000,305.588
0.000,0.000,0.000,0.000,0.000,0.000,305.474
0.000,0.000,0.000,0.000,0.000,0.000,305.401
0.000,0.000,0.000,0.000,0.000,0.000,305.419
0.000,0.000,0.000,0.000,0.000,0.000,305.462
0.000,0.000,0.000,0.000,0.000,0.000,305.516
0.000,0.000,0.000,0.000,0.000,0.000,305.555
0.000,0.000,0.000,0.000,0.000,0.000,305.491
0.000,0.000,0.000,0.000,0.000,0.000,305.032
0.000,0.000,0.000,0.000,0.000,0.000,305.897
0.000,0.000,0.000,0.000,0.000,0.000,305.778
0.000,0.000,0.000,0.000,0.000,0.000,305.599
0.000,0.000,0.000,0.000,0.000,0.000,305.762
0.000,0.000,0.000,0.000,0.000,0.000,305.651
0.000,0.000,0.000,0.000,0.000,0.000,305.610
0.000,0.000,0.000,0.000,0.000,0.000,305.791
0.000,0.000,0.000,0.000,0.000,0.000,306.245
0.000,0.000,0.000,0.000,0.000,0.000,305.843
0.000,0.000,0.000,0.000,0.000,0.000,305.938
0.000,0.000,0.000,0.000,0.000,0.000,305.818
0.000,0.000,0.000,0.000,0.000,0.000,306.047
0.000,0.000,0.000,0.000,0.000,0.000,305.940
0.000,0.000,0.000,0.000,0.000,0.000,306.144
0.000,0.000,0.000,0.000,0.000,0.000,306.033
0.000,0.000,0.000,0.000,0.000,0.000,305.930
0.000,0.000,0.000,0.000,0.000,0.000,305.936
0.000,0.000,0.000,0.000,0.000,0.000,306.049
0.000,0.000,0.000,0.000,0.000,0.000,305.964
0.000,0.000,0.000,0.000,0.000,0.000,306.079
0.000,0.000,0.000,0.000,0.000,0.000,306.085
0.000,0.000,0.000,0.000,0.000,0.000,305.947
0.000,0.000,0.000,0.000,0.000,0.000,305.914
0.000,0.000,0.000,0.000,0.000,0.000,305.820
0.000,0.000,0.000,0.000,0.000,0.000,305.896
0.000,0.000,0.000,0.000,0.000,0.000,305.958
0.000,0.000,0.000,0.000,0.000,0.000,305.488
0.000,0.000,0.000,0.000,0.000,0.000,304.319
0.000,0.000,0.000,0.000,0.000,0.000,304.329
0.000,0.000,0.000,0.000,0.000,0.000,304.318
0.000,0.000,0.000,0.000,0.000,0.000,304.361
0.000,0.000,0.000,0.000,0.000,0.000,304.502
0.000,0.000,0.000,0.000,0.000,0.000,304.566
0.000,0.000,0.000,0.000,0.000,0.000,304.675
0.000,0.000,0.000,0.000,0.000,0.000,304.643
0.000,0.000,0.000,0.000,0.000,0.000,304.671
0.000,0.000,0.000,0.000,0.000,0.000,304.568
0.000,0.000,0.000,0.000,0.000,0.000,304.528
0.000,0.000,0.000,0.000,0.000,0.000,304.589
0.000,0.000,0.000,0.000,0.000,0.000,304.554
0.000,0.000,0.000,0.000,0.000,0.000,304.398
0.000,0.000,0.000,0.000,0.000,0.000,304.551
0.000,0.000,0.000,0.000,0.000,0.000,304.705
0.000,0.000,0.000,0.000,0.000,0.000,304.647
0.000,0.000,0.000,0.000,0.000,0.000,304.700
0.000,0.000,0.000,0.000,0.000,0.000,304.824
0.000,0.000,0.000,0.000,0.000,0.000,305.623
0.000,0.000,0.000,0.000,0.000,0.000,305.923
0.000,0.000,0.000,0.000,0.000,0.000,305.672
0.000,0.000,0.000,0.000,0.000,0.000,305.492
0.000,0.000,0.000,0.000,0.000,0.000,305.536
0.000,0.000,0.000,0.000,0.000,0.000,305.637
0.000,0.000,0.000,0.000,0.000,0.000,305.300
0.000,0.000,0.000,0.000,0.000,0.000,305.170
0.000,0.000,0.000,0.000,0.000,0.000,305.250
0.000,0.000,0.000,0.000,0.000,0.000,305.321
0.000,0.000,0.000,0.000,0.000,0.000,305.213
0.000,0.000,0.000,0.000,0.000,0.000,305.467
0.000,0.000,0.000,0.000,0.000,0.000,305.344
0.000,0.000,0.000,0.000,0.000,0.000,305.303
0.000,0.000,0.000,0.000,0.000,0.000,305.285
0.000,0.000,0.000,0.000,0.000,0.000,305.338
0.000,0.000,0.000,0.000,0.000,0.000,305.732
0.000,0.000,0.000,0.000,0.000,0.000,305.471
0.000,0.000,0.000,0.000,0.000,0.000,305.468
0.000,0.000,0.000,0.000,0.000,0.000,305.243
0.000,0.000,0.000,0.000,0.000,0.000,305.292
0.000,0.000,0.000,0.000,0.000,0.000,305.237
0.000,0.000,0.000,0.000,0.000,0.000,305.332
0.000,0.000,0.000,0.000,0.000,0.000,305.345
0.000,0.000,0.000,0.000,0.000,0.000,305.274
0.000,0.000,0.000,0.000,0.000,0.000,305.477
0.000,0.000,0.000,0.000,0.000,0.000,305.487
0.000,0.000,0.000,0.000,0.000,0.000,305.429
0.000,0.000,0.000,0.000,0.000,0.000,305.541
0.000,0.000,0.000,0.000,0.000,0.000,305.468
0.000,0.000,0.000,0.000,0.000,0.000,305.519
0.000,0.000,0.000,0.000,0.000,0.000,305.359
0.000,0.000,0.000,0.000,0.000,0.000,305.516
0.000,0.000,0.000,0.000,0.000,0.000,305.473
0.000,0.000,0.000,0.000,0.000,0.000,305.539
0.000,0.000,0.000,0.000,0.000,0.000,305.467
0.000,0.000,0.000,0.000,0.000,0.000,305.789
0.000,0.000,0.000,0.000,0.000,0.000,305.248
0.000,0.000,0.000,0.000,0.000,0.000,305.181
0.000,0.000,0.000,0.000,0.000,0.000,305.187
0.000,0.000,0.000,0.000,0.000,0.000,305.194
0.000,0.000,0.000,0.000,0.000,0.000,305.408
0.000,0.000,0.000,0.000,0.000,0.000,305.462
0.000,0.000,0.000,0.000,0.000,0.000,305.510
0.000,0.000,0.000,0.000,0.000,0.000,305.741
0.000,0.000,0.000,0.000,0.000,0.000,305.465
0.000,0.000,0.000,0.000,0.000,0.000,305.408
0.000,0.000,0.000,0.000,0.000,0.000,305.657
0.000,0.000,0.000,0.000,0.000,0.000,305.058
0.000,0.000,0.000,0.000,0.000,0.000,305.153
0.000,0.000,0.000,0.000,0.000,0.000,305.021
0.000,0.000,0.000,0.000,0.000,0.000,305.092
0.000,0.000,0.000,0.000,0.000,0.000,305.173
0.000,0.000,0.000,0.000,0.000,0.000,305.085
0.000,0.000,0.000,0.000,0.000,0.000,304.806
0.000,0.000,0.000,0.000,0.000,0.000,304.862
0.000,0.000,0.000,0.000,0.000,0.000,304.814
0.000,0.000,0.000,0.000,0.000,0.000,304.911
0.000,0.000,0.000,0.000,0.000,0.000,304.863
0.000,0.000,0.000,0.000,0.000,0.000,304.777
0.000,0.000,0.000,0.000,0.000,0.000,304.848
0.000,0.000,0.000,0.000,0.000,0.000,304.970
0.000,0.000,0.000,0.000,0.000,0.000,305.241
0.000,0.000,0.000,0.000,0.000,0.000,305.454
0.000,0.000,0.000,0.000,0.000,0.000,305.296
0.000,0.000,0.000,0.000,0.000,0.000,305.670
0.000,0.000,0.000,0.000,0.000,0.000,305.572
0.000,0.000,0.000,0.000,0.000,0.000,305.502
0.000,0.000,0.000,0.000,0.000,0.000,305.380
0.000,0.000,0.000,0.000,0.000,0.000,305.597
0.000,0.000,0.000,0.000,0.000,0.000,305.505
0.000,0.000,0.000,0.000,0.000,0.000,305.493
0.000,0.000,0.000,0.000,0.000,0.000,305.595
0.000,0.000,0.000,0.000,0.000,0.000,305.579
0.000,0.000,0.000,0.000,0.000,0.000,305.324
0.000,0.000,0.000,0.000,0.000,0.000,305.457
0.000,0.000,0.000,0.000,0.000,0.000,305.413
0.000,0.000,0.000,0.000,0.000,0.000,305.724
0.000,0.000,0.000,0.000,0.000,0.000,305.545
0.000,0.000,0.000,0.000,0.000,0.000,305.428
0.000,0.000,0.000,0.000,0.000,0.000,305.346
0.000,0.000,0.000,0.000,0.000,0.000,305.430
0.000,0.000,0.000,0.000,0.000,0.000,305.523
0.000,0.000,0.000,0.000,0.000,0.000,305.386
0.000,0.000,0.000,0.000,0.000,0.000,305.463
0.000,0.000,0.000,0.000,0.000,0.000,305.350
0.000,0.000,0.000,0.000,0.000,0.000,305.509
0.000,0.000,0.000,0.000,0.000,0.000,305.317
0.000,0.000,0.000,0.000,0.000,0.000,305.448
0.000,0.000,0.000,0.000,0.000,0.000,305.432
0.000,0.000,0.000,0.000,0.000,0.000,305.301
0.000,0.000,0.000,0.000,0.000,0.000,305.410
0.000,0.000,0.000,0.000,0.000,0.000,305.402
0.000,0.000,0.000,0.000,0.000,0.000,305.435
0.000,0.000,0.000,0.000,0.000,0.000,305.469
0.000,0.000,0.000,0.000,0.000,0.000,305.507
0.000,0.000,0.000,0.000,0.000,0.000,305.613
0.000,0.000,0.000,0.000,0.000,0.000,305.692
0.000,0.000,0.000,0.000,0.000,0.000,305.465
0.000,0.000,0.000,0.000,0.000,0.000,305.434
0.000,0.000,0.000,0.000,0.000,0.000,305.461
