preprocess_latency(us),HtoD_latency(us),kernel_latency(us),DtoH_latency(us),postprocess_latency(us),gpu_overhead(us),cpu_overhead
0.000,0.000,0.000,0.000,0.000,0.000,287.441
0.000,0.000,0.000,0.000,0.000,0.000,287.985
0.000,0.000,0.000,0.000,0.000,0.000,287.749
0.000,0.000,0.000,0.000,0.000,0.000,287.917
0.000,0.000,0.000,0.000,0.000,0.000,287.985
0.000,0.000,0.000,0.000,0.000,0.000,287.860
0.000,0.000,0.000,0.000,0.000,0.000,287.692
0.000,0.000,0.000,0.000,0.000,0.000,287.936
0.000,0.000,0.000,0.000,0.000,0.000,288.230
0.000,0.000,0.000,0.000,0.000,0.000,288.011
0.000,0.000,0.000,0.000,0.000,0.000,287.697
0.000,0.000,0.000,0.000,0.000,0.000,287.978
0.000,0.000,0.000,0.000,0.000,0.000,287.795
0.000,0.000,0.000,0.000,0.000,0.000,288.182
0.000,0.000,0.000,0.000,0.000,0.000,287.928
0.000,0.000,0.000,0.000,0.000,0.000,288.082
0.000,0.000,0.000,0.000,0.000,0.000,287.625
0.000,0.000,0.000,0.000,0.000,0.000,287.784
0.000,0.000,0.000,0.000,0.000,0.000,287.841
0.000,0.000,0.000,0.000,0.000,0.000,287.965
0.000,0.000,0.000,0.000,0.000,0.000,288.234
0.000,0.000,0.000,0.000,0.000,0.000,287.697
0.000,0.000,0.000,0.000,0.000,0.000,287.441
0.000,0.000,0.000,0.000,0.000,0.000,288.108
0.000,0.000,0.000,0.000,0.000,0.000,287.565
0.000,0.000,0.000,0.000,0.000,0.000,288.059
0.000,0.000,0.000,0.000,0.000,0.000,287.622
0.000,0.000,0.000,0.000,0.000,0.000,288.113
0.000,0.000,0.000,0.000,0.000,0.000,289.107
0.000,0.000,0.000,0.000,0.000,0.000,288.089
0.000,0.000,0.000,0.000,0.000,0.000,287.939
0.000,0.000,0.000,0.000,0.000,0.000,288.341
0.000,0.000,0.000,0.000,0.000,0.000,287.975
0.000,0.000,0.000,0.000,0.000,0.000,287.834
0.000,0.000,0.000,0.000,0.000,0.000,287.970
0.000,0.000,0.000,0.000,0.000,0.000,288.277
0.000,0.000,0.000,0.000,0.000,0.000,287.942
0.000,0.000,0.000,0.000,0.000,0.000,287.968
0.000,0.000,0.000,0.000,0.000,0.000,287.295
0.000,0.000,0.000,0.000,0.000,0.000,288.086
0.000,0.000,0.000,0.000,0.000,0.000,288.069
0.000,0.000,0.000,0.000,0.000,0.000,287.991
0.000,0.000,0.000,0.000,0.000,0.000,287.641
0.000,0.000,0.000,0.000,0.000,0.000,288.160
0.000,0.000,0.000,0.000,0.000,0.000,288.591
0.000,0.000,0.000,0.000,0.000,0.000,288.603
0.000,0.000,0.000,0.000,0.000,0.000,287.792
0.000,0.000,0.000,0.000,0.000,0.000,288.195
0.000,0.000,0.000,0.000,0.000,0.000,288.144
0.000,0.000,0.000,0.000,0.000,0.000,288.174
0.000,0.000,0.000,0.000,0.000,0.000,288.155
0.000,0.000,0.000,0.000,0.000,0.000,288.016
0.000,0.000,0.000,0.000,0.000,0.000,288.194
0.000,0.000,0.000,0.000,0.000,0.000,287.959
0.000,0.000,0.000,0.000,0.000,0.000,288.056
0.000,0.000,0.000,0.000,0.000,0.000,288.560
0.000,0.000,0.000,0.000,0.000,0.000,288.358
0.000,0.000,0.000,0.000,0.000,0.000,288.197
0.000,0.000,0.000,0.000,0.000,0.000,287.927
0.000,0.000,0.000,0.000,0.000,0.000,288.274
0.000,0.000,0.000,0.000,0.000,0.000,287.943
0.000,0.000,0.000,0.000,0.000,0.000,288.073
0.000,0.000,0.000,0.000,0.000,0.000,287.921
0.000,0.000,0.000,0.000,0.000,0.000,288.031
0.000,0.000,0.000,0.000,0.000,0.000,288.167
0.000,0.000,0.000,0.000,0.000,0.000,287.891
0.000,0.000,0.000,0.000,0.000,0.000,287.617
0.000,0.000,0.000,0.000,0.000,0.000,287.828
0.000,0.000,0.000,0.000,0.000,0.000,288.111
0.000,0.000,0.000,0.000,0.000,0.000,287.762
0.000,0.000,0.000,0.000,0.000,0.000,287.399
0.000,0.000,0.000,0.000,0.000,0.000,288.145
0.000,0.000,0.000,0.000,0.000,0.000,287.868
0.000,0.000,0.000,0.000,0.000,0.000,288.222
0.000,0.000,0.000,0.000,0.000,0.000,297.508
0.000,0.000,0.000,0.000,0.000,0.000,288.445
0.000,0.000,0.000,0.000,0.000,0.000,288.106
0.000,0.000,0.000,0.000,0.000,0.000,288.216
0.000,0.000,0.000,0.000,0.000,0.000,287.910
0.000,0.000,0.000,0.000,0.000,0.000,288.504
0.000,0.000,0.000,0.000,0.000,0.000,288.279
0.000,0.000,0.000,0.000,0.000,0.000,287.972
0.000,0.000,0.000,0.000,0.000,0.000,288.012
0.000,0.000,0.000,0.000,0.000,0.000,288.239
0.000,0.000,0.000,0.000,0.000,0.000,288.006
0.000,0.000,0.000,0.000,0.000,0.000,288.264
